id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
4064,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/?prefN0=Local&prefV0=24060",blank,We believe!,blank,,2014-12-02 18:03:16.853000+00:00
4065,"Back of card button clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/?prefN0=Local&prefV0=24060",blank,We believe!,blank,,2014-12-02 18:03:26.402000+00:00
4066,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/?prefN0=Local&prefV0=24060",blank,We believe!,blank,,2014-12-02 18:03:35.807000+00:00
4067,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/New_Additions/?prefN0=Local&prefV0=24060",blank,,blank,,2014-12-02 18:03:37.214000+00:00
4068,"Shop Artist button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 18:03:44.596000+00:00
4069,"Waiting for user to stop touching screen.,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 18:03:45.186000+00:00
4070,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 18:03:54.784000+00:00
4071,"Shop Collections button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 18:04:11.330000+00:00
4072,"Subcategory We_Are_Blacksburg button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 18:04:13.774000+00:00
4073,"Opened WeRing.jpg,URL=http://127.0.0.1:8000/kiosk/We_Are_Blacksburg/",blank,,blank,,2014-12-02 18:04:18.138000+00:00
4074,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/We_Are_Blacksburg/",blank,,blank,,2014-12-02 18:04:20.130000+00:00
4075,"Opened WeHeart.jpg,URL=http://127.0.0.1:8000/kiosk/We_Are_Blacksburg/",blank,,blank,,2014-12-02 18:04:26.875000+00:00
4076,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/We_Are_Blacksburg/",blank,Definitely a local!,blank,,2014-12-02 18:04:30.846000+00:00
4077,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/We_Are_Blacksburg/",blank,Definitely a local!,blank,,2014-12-02 18:04:34.379000+00:00
4078,          Hourly restart,blank,blank,blank,blank,2014-12-02 18:10:26.620000+00:00
4079,"Ad for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 19:55:36.443000+00:00
4080,          Hourly restart,blank,blank,blank,blank,2014-12-02 20:01:28.551000+00:00
4081,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 20:12:36.071000+00:00
4082,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 20:12:38.746000+00:00
4083,"Opened tleighanna_20141109042711.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-02 20:12:49.190000+00:00
4084,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-02 20:12:52.189000+00:00
4085,"Opened eli_christopher_20141103041003.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-02 20:13:15.404000+00:00
4086,"Back of card button clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-02 20:13:22.020000+00:00
4087,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-02 20:13:27.632000+00:00
4088,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-02 20:13:37.278000+00:00
4089,"Opened ladylucas_20141028173800.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-02 20:13:52.714000+00:00
4090,"Back of card button clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-02 20:14:04.790000+00:00
4091,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-02 20:14:12.514000+00:00
4092,"Opened ladylucas_20141028173918.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-02 20:14:14.300000+00:00
4093,          Hourly restart,blank,blank,blank,blank,2014-12-02 20:19:33.898000+00:00
4094,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 20:28:52.355000+00:00
4095,"Subcategory Just_Because button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 20:28:54.402000+00:00
4096,"Opened AllieKelley9.jpg,URL=http://127.0.0.1:8000/kiosk/Just_Because/",blank,,blank,,2014-12-02 20:29:08.048000+00:00
4097,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Just_Because/",blank,,blank,,2014-12-02 20:29:11.331000+00:00
4098,"Vector Background preference value button,URL=http://127.0.0.1:8000/kiosk/Just_Because/",blank,,blank,,2014-12-02 20:29:14.127000+00:00
4099,          Hourly restart,blank,blank,blank,blank,2014-12-02 20:35:05.955000+00:00
4100,"Ad for Your Town,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 21:27:24.559000+00:00
4101,"Opened AllieKelley4.jpg,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-02 21:27:27.230000+00:00
4102,"Checkout button,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,AllieKelley4.jpg,2014-12-02 21:27:28.460000+00:00
4103,          Hourly restart,blank,blank,blank,blank,2014-12-02 21:33:23.445000+00:00
4104,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 23:46:49.859000+00:00
4105,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 23:47:03.641000+00:00
4106,"Room122 preference value button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-02 23:47:10.583000+00:00
4107,"Kate Albee preference value button,URL=http://127.0.0.1:8000/kiosk/Christmas/?prefN0=Artists&prefV0=emptySPACERoom122",blank,,blank,,2014-12-02 23:47:21.052000+00:00
4108,"Opened katealbee_20141107205930.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/?prefN0=Artists&prefV0=KateSPACEAlbeeANDANDemptySPACERoom122",blank,,blank,,2014-12-02 23:47:29.519000+00:00
4109,"Waiting for user to stop touching screen.,URL=http://127.0.0.1:8000/kiosk/Christmas/?prefN0=Artists&prefV0=KateSPACEAlbeeANDANDemptySPACERoom122",blank,,blank,,2014-12-02 23:47:30.096000+00:00
4110,          Hourly restart,blank,blank,blank,blank,2014-12-02 23:53:24.833000+00:00
4111,"Ad for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-03 01:30:05.922000+00:00
4112,          Hourly restart,blank,blank,blank,blank,2014-12-03 01:35:58.014000+00:00
4113,"Ad for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-03 01:43:17.618000+00:00
4114,"Opened tinybee_20141031053738.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-03 01:43:22.028000+00:00
4115,"X button used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-03 01:43:24.493000+00:00
4116,"Opened tinybee_20141103014103.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-03 01:43:33.526000+00:00
4117,"X button used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-03 01:43:34.695000+00:00
4118,"Opened tinybee_20141029030515.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-03 01:43:37.265000+00:00
4119,"Opened tinybee_20141031052726.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-03 01:43:46.146000+00:00
4120,"Local artists preference value button,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-03 01:44:02.737000+00:00
4121,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/New_Additions/?prefN0=Local&prefV0=24060",blank,,blank,,2014-12-03 01:44:05.833000+00:00
