id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
1970,"Preview for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-11 11:57:30.883000+00:00
1971,"Preview for Call to Action,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-11 11:57:31.246000+00:00
1972,"Ad for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-11 11:57:32.239000+00:00
1973,"Opened tinybee_20141031052726.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 11:57:36.083000+00:00
1974,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 11:57:40.919000+00:00
1975,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 11:57:47.608000+00:00
1976,"Opened running.river_20141109033246.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 11:57:50.145000+00:00
1977,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,You're the icing on top!,blank,,2014-12-11 11:57:58.173000+00:00
1978,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,"yoNEWLINENEWLINEYou're the icing on top!",blank,running.river_20141109033246.jpg,2014-12-11 11:58:18.840000+00:00
1979,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,"yoNEWLINENEWLINEYou're the icing on top!",blank,,2014-12-11 11:58:37.320000+00:00
1980,          Hourly restart,blank,blank,blank,blank,2014-12-11 12:04:27.952000+00:00
1981,"Shop Artist button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-11 13:12:36.346000+00:00
1982,"Artist search for Katherine Devine,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-11 13:12:38.347000+00:00
1983,"Go home button,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Katherine%20Devine",blank,,blank,,2014-12-11 13:12:40.832000+00:00
1984,"Shop Artist button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-11 13:12:42.868000+00:00
1985,"Artist search for Ida Kao,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-11 13:12:46.370000+00:00
1986,"Go home button,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Ida%20Kao",blank,,blank,,2014-12-11 13:12:48.218000+00:00
1987,"Shop Artist button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-11 13:12:50.390000+00:00
1988,"Artist search for Molly Helton,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-11 13:12:55.583000+00:00
1989,"Go home button,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Molly%20Helton",blank,,blank,,2014-12-11 13:12:57.431000+00:00
1990,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-11 15:28:42.112000+00:00
1991,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-11 15:28:44.951000+00:00
1992,"Opened katealbee_20141107210408.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:30:04.167000+00:00
1993,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:30:08.440000+00:00
1994,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:30:16.005000+00:00
1995,"Front of card button clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:30:19.557000+00:00
1996,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:30:23.916000+00:00
1997,"Opened katealbee_20141107210028.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:30:29.393000+00:00
1998,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:30:35.391000+00:00
1999,"Front of card button clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:30:38.827000+00:00
2000,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:30:42.925000+00:00
2001,"Opened ladylucas_20141028173800.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:31:32.720000+00:00
2002,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:31:33.726000+00:00
2003,"Left inside of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:31:36.332000+00:00
2004,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:31:37.903000+00:00
2005,"Opened tinybee_20141114044421.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:31:56.156000+00:00
2006,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:32:01.994000+00:00
2007,"Front of card button clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:32:04.147000+00:00
2008,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:32:27.451000+00:00
2009,"Opened ladylucas_20141028173451.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:32:44.395000+00:00
2010,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:32:54.784000+00:00
2011,"Opened m_helton26._20141210172703.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:33:06.014000+00:00
2012,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:33:13.291000+00:00
2013,"Opened debturcio_20141202171046.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:33:21.177000+00:00
2014,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:33:22.840000+00:00
2015,"Inside left of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:33:24.363000+00:00
2016,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:33:25.178000+00:00
2017,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:33:26.242000+00:00
2018,"Opened ladylucas_20141028173346.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:33:27.364000+00:00
2019,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:33:35.287000+00:00
2020,"Opened ladylucas_20141013154400.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:34:05.464000+00:00
2021,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:34:10.766000+00:00
2022,"Opened tleighanna_20141109042711.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:34:11.905000+00:00
2023,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:34:29.702000+00:00
2024,"Suggestive button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:34:52.887000+00:00
2025,"Suggestive TOGGLE,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-11 15:34:54.963000+00:00
2026,"Opened eli_christopher_20140913052840.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/?prefN0=Suggestive&prefV0=Suggestive",blank,,blank,,2014-12-11 15:35:25.200000+00:00
2027,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/?prefN0=Suggestive&prefV0=Suggestive",blank,,blank,,2014-12-11 15:35:34.441000+00:00
2028,"Opened eli_christopher_20141206235532.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/?prefN0=Suggestive&prefV0=Suggestive",blank,,blank,,2014-12-11 15:35:58.590000+00:00
2029,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/?prefN0=Suggestive&prefV0=Suggestive",blank,,blank,,2014-12-11 15:36:07.626000+00:00
2030,"Opened tleighanna_20141109042711.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/?prefN0=Suggestive&prefV0=Suggestive",blank,,blank,,2014-12-11 15:36:13.759000+00:00
2031,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/?prefN0=Suggestive&prefV0=Suggestive",blank,,blank,,2014-12-11 15:36:16.004000+00:00
2032,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/?prefN0=Suggestive&prefV0=Suggestive",blank,Sorry you had to draw your own card. ,blank,,2014-12-11 15:36:17.208000+00:00
