id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
2348,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Just flying by to wish you Merry Christmas!,blank,,2014-12-13 17:41:32.693000+00:00
2349,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Just flying by to wish you Merry Christmas!,blank,,2014-12-13 17:41:35.237000+00:00
2350,"Opened brocards_20141206215232.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Just flying by to wish you Merry Christmas!,blank,,2014-12-13 17:41:52.023000+00:00
2351,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Just flying by to wish you Merry Christmas!,blank,,2014-12-13 17:41:59.277000+00:00
2352,"Front button clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Just flying by to wish you Merry Christmas!,blank,,2014-12-13 17:42:00.865000+00:00
2353,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Just flying by to wish you Merry Christmas!,blank,,2014-12-13 17:42:09.321000+00:00
2354,"Opened katealbee_20141107210408.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Just flying by to wish you Merry Christmas!,blank,,2014-12-13 17:42:12.865000+00:00
2355,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Just flying by to wish you Merry Christmas!,blank,,2014-12-13 17:42:16.150000+00:00
2356,"Opened debturcio_20141202171119.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Just flying by to wish you Merry Christmas!,blank,,2014-12-13 17:42:24.499000+00:00
2357,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Just flying by to wish you Merry Christmas!,blank,,2014-12-13 17:42:28.301000+00:00
2358,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 17:42:31.829000+00:00
2359,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 18:08:54.624000+00:00
2360,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 18:08:57.304000+00:00
2361,"Opened sol4art_20141105183610.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 18:09:21.723000+00:00
2362,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 18:09:24.733000+00:00
2363,"Opened sol4art_20141105190215.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 18:09:41.747000+00:00
2364,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 18:09:48.270000+00:00
2365,"Opened sol4art_20141105184959.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 18:09:51.722000+00:00
2366,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 18:09:53.077000+00:00
2367,"Opened CoolGreenChristmasVector-by-Freevectors.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 18:10:18.264000+00:00
2368,"Opened jerryrendich_20141103221042.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 18:10:24.932000+00:00
2369,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 18:10:27.205000+00:00
2370,          Hourly restart,blank,blank,blank,blank,2014-12-13 18:16:28.201000+00:00
2371,"Preview for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 18:34:39.339000+00:00
2372,"Ad for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 23:22:51.458000+00:00
2373,          Hourly restart,blank,blank,blank,blank,2014-12-13 23:28:44.394000+00:00
2374,"Ad for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 23:34:29.673000+00:00
2375,"Opened tinybee_20141031052726.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 23:34:35.068000+00:00
2376,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 23:34:37.952000+00:00
2377,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,tinybee_20141031052726.jpg,2014-12-13 23:34:40.140000+00:00
2378,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 23:34:42.588000+00:00
2379,"Opened debturcio_20141202171119.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 23:34:48.958000+00:00
2380,"Opened debturcio_20141202171119.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 23:34:58.944000+00:00
2381,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,debturcio_20141202171119.jpg,2014-12-13 23:34:59.568000+00:00
2382,          Hourly restart,blank,blank,blank,blank,2014-12-13 23:40:50.548000+00:00
2383,"Ad for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 01:24:08.146000+00:00
2384,          Hourly restart,blank,blank,blank,blank,2014-12-14 01:30:06.834000+00:00
2385,"Ad for Call to Action,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 02:36:12.653000+00:00
2386,          Hourly restart,blank,blank,blank,blank,2014-12-14 02:42:05.217000+00:00
