id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
2966,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-18 19:16:00.946000+00:00
2967,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-18 19:16:07.134000+00:00
2968,"Opened ladylucas_20141028173800.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-18 19:16:31.236000+00:00
2969,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-18 19:16:31.609000+00:00
2970,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-18 19:16:33.149000+00:00
2971,"Opened Magicchristmasreindeer-by-RobertasPezas.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-18 19:16:45.457000+00:00
2972,"Opened tinybee_20141114044421.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-18 19:16:56.376000+00:00
2973,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-18 19:16:58.939000+00:00
2974,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-18 19:17:00.251000+00:00
2975,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,"merry christmas !!!!!!!NEWLINEi like you a lot yes homoNEWLINEi cant wait to see you againNEWLINE",blank,,2014-12-18 19:18:40.659000+00:00
2976,"Inside left of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,"merry christmas !!!!!!!NEWLINEi like you a lot yes homoNEWLINEi cant wait to see you againNEWLINE<3NEWLINExoxo NEWLINELeianaNEWLINE",blank,,2014-12-18 19:19:27.423000+00:00
2977,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,"merry christmas !!!!!!!NEWLINEi like you a lot yes homoNEWLINEi cant wait to see you againNEWLINE<3NEWLINExoxo NEWLINELeianaNEWLINE",blank,,2014-12-18 19:19:29.071000+00:00
2978,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,"merry christmas !!!!!!!NEWLINEi like you a lot yes homoNEWLINEi cant wait to see you againNEWLINE<3NEWLINExoxo NEWLINELeianaNEWLINE",blank,tinybee_20141114044421.jpg,2014-12-18 19:19:30.503000+00:00
2979,"credit,LEIANA,VALENZUELA,1418930378----------------------------------------------------------------------------------------",blank,"merry christmas !!!!!!!NEWLINEi like you a lot yes homoNEWLINEi cant wait to see you againNEWLINE<3NEWLINExoxo NEWLINELeianaNEWLINE",blank,tinybee_20141114044421.jpg,2014-12-18 19:19:37.541000+00:00
2980,"Card accepted,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,"merry christmas !!!!!!!NEWLINEi like you a lot yes homoNEWLINEi cant wait to see you againNEWLINE<3NEWLINExoxo NEWLINELeianaNEWLINE",blank,tinybee_20141114044421.jpg,2014-12-18 19:19:42.550000+00:00
2981,blank,blank,blank,blank,blank,2014-12-18 19:19:43.818000+00:00
2982,blank,blank,blank,blank,blank,2014-12-18 19:19:44.048000+00:00
2983,"Net Promoter value of 10,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-18 19:19:48.867000+00:00
2984,"Net Promoter value of 10,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-18 19:19:49.136000+00:00
2985,"Design another card clicked,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-18 19:20:02.592000+00:00
2986,"Shop Collections button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-18 19:20:19.483000+00:00
2987,"Subcategory Everything button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-18 19:20:21.964000+00:00
2988,"Opened emilyj_20140428011414.jpg,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-18 19:20:32.130000+00:00
2989,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-18 19:20:36.333000+00:00
2990,"Opened denbento_20141001100506.jpg,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-18 19:20:46.896000+00:00
2991,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-18 19:20:50.915000+00:00
2992,"Front of card button clicked,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-18 19:20:57.693000+00:00
2993,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-18 19:21:00.080000+00:00
2994,"Opened GoodOnPaper_ICantWait.jpg,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-18 19:21:34.465000+00:00
2995,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-18 19:21:36.011000+00:00
2996,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-18 19:21:38.223000+00:00
2997,          Page timeout,blank,blank,blank,blank,2014-12-18 19:27:29.266000+00:00
