id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
2078,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:09:48.007000+00:00
2079,"Opened jerryrendich_20141031205323.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:09:48.598000+00:00
2080,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:09:48.757000+00:00
2081,"Go home button,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:09:48.943000+00:00
2082,"Ad for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-16 18:09:49.966000+00:00
2083,"Artists preference name button,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:09:50.917000+00:00
2084,"Opened tinybee_20141103014444.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:09:51.613000+00:00
2085,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:09:52.410000+00:00
2086,"Artists preference name button,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:09:52.475000+00:00
2087,"Opened tinybee_20141103014444.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:09:53.092000+00:00
2088,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:09:53.639000+00:00
2089,"Inside left of card clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:09:54.716000+00:00
2090,"Inside left of card clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:09:55.036000+00:00
2091,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:09:56.356000+00:00
2092,"Opened jerryrendich_20141031142109.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:09:56.981000+00:00
2093,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:10:00.345000+00:00
2094,"Opened jerryrendich_20141031142109.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:10:00.971000+00:00
2095,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:10:01.098000+00:00
2096,"Opened jerryrendich_20141031142109.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:10:01.728000+00:00
2097,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:10:01.885000+00:00
2098,"Local artists preference value button,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:10:02.082000+00:00
2099,"Ad for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-16 18:10:49.993000+00:00
2100,"Alexis Rawlins preference value button,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-16 18:10:52.190000+00:00
2101,"Jerry Rendich preference value button,URL=http://127.0.0.1:8000/kiosk/New_Additions/?prefN0=Artists&prefV0=AlexisSPACERawlins",blank,,blank,,2014-12-16 18:10:54.518000+00:00
2102,"Go home button,URL=http://127.0.0.1:8000/kiosk/New_Additions/?prefN0=Artists&prefV0=JerrySPACERendichANDANDAlexisSPACERawlins",blank,,blank,,2014-12-16 18:10:56.024000+00:00
