id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
4155,Opened caitlynkeir_20141029233918.jpg,blank,,blank,,2014-12-13 18:21:43.940000+00:00
4156,X button used to close,blank,,blank,,2014-12-13 18:21:47.564000+00:00
4157,Opened jerryrendich_20141031205130.jpg,blank,,blank,,2014-12-13 18:22:09.598000+00:00
4158,X button used to close,blank,,blank,,2014-12-13 18:22:17.152000+00:00
4159,Gerri Young preference value TOP button,blank,,blank,,2014-12-13 18:22:19.244000+00:00
4160,Den Bento preference value TOP button,blank,,blank,,2014-12-13 18:22:23.587000+00:00
4161,Back button to start screen,blank,,blank,,2014-12-13 18:22:27.721000+00:00
4162,"Ad for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 18:22:33.022000+00:00
4163,"Jerry Rendich preference value button,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-13 18:22:44.696000+00:00
4164,"Ashley Lucas preference value button,URL=http://127.0.0.1:8000/kiosk/New_Additions/?prefN0=Artists&prefV0=JerrySPACERendich",blank,,blank,,2014-12-13 18:22:55.441000+00:00
4165,"Alexis Rawlins preference value button,URL=http://127.0.0.1:8000/kiosk/New_Additions/?prefN0=Artists&prefV0=AshleySPACELucasANDANDJerrySPACERendich",blank,,blank,,2014-12-13 18:22:59.007000+00:00
4166,"Go home button,URL=http://127.0.0.1:8000/kiosk/New_Additions/?prefN0=Artists&prefV0=AlexisSPACERawlinsANDANDAshleySPACELucasANDANDJerrySPACERendich",blank,,blank,,2014-12-13 18:23:06.515000+00:00
4167,"Ad for Your Town,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 18:23:19.920000+00:00
4168,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-13 18:23:23.657000+00:00
4169,"Ad for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 18:23:31.270000+00:00
4170,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-13 18:23:35.540000+00:00
4171,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 00:49:50.383000+00:00
4172,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 00:49:52.466000+00:00
4173,"Opened jerryrendich_20141031204927.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-14 00:50:07.379000+00:00
4174,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-14 00:50:10.329000+00:00
4175,          Hourly restart,blank,blank,blank,blank,2014-12-14 00:56:30.016000+00:00
